Madagascar,AFR,"21,151,640",Sub-Saharan Africa,A,"202,962.27","166,350.29","36,611.98",95.00,97,97,248,"19,000",1.31%,230,"15,500",1.48%,18,"3,500",0.51%,"55,000","16,501",816.13,84.86,30.39,0.30,12.34,0.00,13.69,13.00,1.82,0.39,18.78,5.88,0.00,0.00,96.60,,,,,,,,,,,,,,,,,,,,,,,,"202,962.27",,Swaziland,87,2011,,,,,,
Malawi,AFR,"15,167,095",Sub-Saharan Africa,A,"2,631,089.16","1,824,631.16","806,458.00",80.00,80,81,"250,987","475,000",52.84%,"228,478","368,500",62.00%,"22,509","106,500",21.14%,"910,000","190,000","564,219.76","40,156.90","64,660.07","1,081.21","26,261.82",0.00,"29,558.16","26,263.87","3,386.39","1,126.24","40,492.16","11,145.28",0.00,0.00,"203,975.21",,,,,,,,,,,,,,,,,,,,,,,,"2,631,089.16",,Seychelles,81,2011,,,,,,
Malaysia,WPR,"28,112,289","East, South and South-East Asia",A,"235,735.32","228,251.06","7,484.26",92.00,92,78,"13,918","38,000",36.63%,"13,382","36,550",36.61%,536,"1,450",36.97%,"76,000","2,596","27,825.77",959.60,"1,676.41",7.41,689.16,0.00,754.62,707.34,99.51,14.53,"1,052.97",324.73,0.00,0.00,"5,326.69",,,,,,,,,,,,,,,,,,,,,,,,"235,735.32",,Chad,69,2011,,,,,,
Maldives,SEA,"367,000","East, South and South-East Asia",A,102.02,94.84,7.18,67.00,67,97,2,100,2.00%,2,0,25.10%,0,100,0.00%,100,29,25.10,0.00,1.88,0.00,0.78,0.00,0.84,0.80,0.12,0.01,1.18,0.38,0.00,0.00,5.99,,,,,,,,,,,,,,,,,,,,,,,,102.02,,Togo,87,2011,,,,,,
Mali,AFR,"15,075,085",Sub-Saharan Africa,A,"333,827.16","214,004.16","119,823.00",97.14,97,97,"24,778","53,000",46.75%,"23,386","44,200",52.91%,"1,392","8,800",15.82%,"86,000","11,760","45,502.17","1,860.29",923.47,17.14,373.65,0.00,422.34,376.41,48.37,17.39,575.43,158.71,0.00,0.00,"2,912.91",,,,,,,,,,,,,,,,,,,,,,,,"333,827.16",,Thailand,83,2011,,,,,,
Malta,EUR,"414,508",Europe and Central Asia,A,142.58,96.66,45.92,95.00,97,97,119,,0.00%,119,,0.00%,,,100.00%,563,1,0.00,0.76,0.53,0.07,0.18,0.00,0.28,0.16,0.00,0.06,0.30,0.00,0.00,0.00,1.59,,,,,,,,,,,,,,,,,,,,,,,,142.58,,Tajikistan,73,2011,,,,,,
Marshall Islands,WPR,"52,425",Oceania,A,0.00,,,97.14,97,97,6,,42.18%,6,,42.18%,0,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,Timor-Leste,83,2011,,,,,,
Mauritania,AFR,"3,609,543",Sub-Saharan Africa,A,"52,504.73","40,200.92","12,303.81",86.00,85,95,"1,669","7,600",21.96%,"1,607","6,250",25.71%,62,"1,350",4.59%,"9,500","436,838","2,442.64","20,062.17",362.77,2.56,148.40,0.00,163.43,153.58,21.49,3.88,226.43,69.87,0.00,0.00,"1,152.39",,,,,,,,,,,,,,,,,,,,,,,,"52,504.73",,Trinidad and Tobago,83,2011,,,,,,
Mauritius,AFR,"1,250,400",Sub-Saharan Africa,A,"23,976.07","23,589.81",386.26,87.00,87,97,646,"4,100",15.76%,640,"4,000",16.00%,6,100,6.00%,"10,000","151,327","1,600.00","9,079.63",116.34,0.13,47.88,0.00,52.03,50.07,7.27,0.75,72.77,23.57,0.00,0.00,370.81,,,,,,,,,,,,,,,,,,,,,,,,"23,976.07",,Tunisia,96,2011,,,,,,
Mexico,AMR,"117,318,941",Latin America and the Caribbean,B,"253,760.01","241,768.94","11,991.07",88.00,88,86,"64,487","83,000",77.70%,"62,840","81,250",77.34%,"1,647","1,750",94.11%,"170,000","9,502","131,480.62","8,942.81","4,102.19",100.06,"3,302.09",9.70,198.42,"2,797.84",287.90,474.12,672.43,799.22,449.64,5.76,"13,199.39",,,,,,,,,,,,,,,,,,,,,,,,"253,760.01",,Tanzania,71,2011,,,,,,
Micronesia (Federated States of),WPR,"103,616",Oceania,A,0.00,,,97.14,97,97,5,,42.18%,5,,42.18%,0,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,Uganda,70,2011,,,,,,
Monaco,EUR,"37,094",,A,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,Ukraine,82,2011,,,,,,
Mongolia,WPR,"2,712,650","East, South and South-East Asia",A,"1,066.07",978.59,87.48,83.00,89,97,28,200,14.00%,28,100,28.00%,0,100,0.00%,"1,454",80,407.25,0.00,11.19,0.00,4.62,0.00,5.01,4.79,0.69,0.06,7.04,2.25,0.00,0.00,35.66,,,,,,,,,,,,,,,,,,,,,,,,"1,066.07",,Uruguay,65,2011,,,,,,
Montenegro,EUR,"619,428",Europe and Central Asia,A,93.67,88.46,5.20,75.00,75,97,40,,0.00%,39,,0.00%,1,,100.00%,,,,,0.30,0.04,0.10,0.00,0.16,0.09,0.00,0.03,0.17,0.00,0.00,0.00,0.90,,,,,,,,,,,,,,,,,,,,,,,,93.67,,Uzbekistan,85,2011,,,,,,
Montserrat,AMR,"5,020",,B,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,Saint Vincent and the Grenadines,70,2011,,,,,,
Morocco,EMR,"32,409,639",Middle East and North Africa,A,"77,078.49","71,096.98","5,981.51",91.00,97,97,"3,200","11,000",29.09%,"3,032","10,250",29.58%,168,750,22.40%,"25,000","1,830","7,395.12",409.89,481.34,3.90,196.73,0.00,217.26,202.81,28.13,5.49,300.60,91.59,0.00,0.00,"1,527.85",,,,,,,,,,,,,,,,,,,,,,,,"77,078.49",,Venezuela,95,2011,,,,,,
Mozambique,AFR,"24,221,405",Sub-Saharan Africa,A,"3,853,078.93","2,824,887.93","1,028,191.00",74.00,97,97,"218,991","550,000",39.82%,"201,596","457,500",44.06%,"17,395","92,500",18.81%,"1,300,000","170,000","572,841.09","31,969.19","90,335.19","1,592.50","36,545.91",0.00,"41,237.47","37,089.98","4,825.16","1,646.07","56,182.58","15,784.46",0.00,0.00,"285,239.32",,,,,,,,,,,,,,,,,,,,,,,,"3,853,078.93",,Viet Nam,82,2011,,,,,,
Myanmar,SEA,"50,155,896","East, South and South-East Asia",A,"1,098,668.52","1,056,787.50","41,881.02",87.00,87,94,"29,825","120,000",24.85%,"27,715","116,250",23.84%,"2,110","3,750",56.27%,"200,000","4,631","47,681.72","2,605.62","8,491.01",99.22,"3,450.64",0.00,"3,847.44","3,563.43",486.20,119.10,"5,279.54","1,579.92",0.00,0.00,"26,916.49",,,,,,,,,,,,,,,,,,,,,,,,"1,098,668.52",,Vanuatu,100,2011,,,,,,
Namibia,AFR,"2,173,170",Sub-Saharan Africa,A,"260,588.37","223,443.36","37,145.01",82.00,82,84,"88,717","98,000",90.53%,"79,708","87,400",91.20%,"9,009","10,600",84.99%,"190,000","19,000","173,278.26","16,148.21","11,112.94",184.33,"4,532.85",0.00,"5,111.34","4,401.96",552.47,188.96,"7,045.76","1,836.89",0.00,0.00,"34,967.50",,,,,,,,,,,,,,,,,,,,,,,,"260,588.37",,Zimbabwe,86,2011,,,,,,
Nauru,WPR,"10,025",Oceania,A,0.00,,,97.14,97,97,0,,42.18%,0,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Nepal,SEA,"27,023,137","East, South and South-East Asia",A,"217,743.66","201,890.23","15,853.43",82.00,97,97,"4,867","27,000",18.03%,"4,579","24,950",18.35%,288,"2,050",14.05%,"51,000","2,738","9,359.88",384.62,"1,661.94",12.95,678.44,0.00,748.68,705.86,98.89,18.75,"1,034.29",320.76,0.00,0.00,"5,280.57",,,,,,,,,,,,,,,,,,,,,,,,"217,743.66",,,,,,,,,,
Netherlands,EUR,"16,615,394",Europe and Central Asia,A,"5,205.16","4,978.25",226.91,89.00,89,97,"11,780",,0.00%,"11,780",,0.00%,,,100.00%,"22,573",30,0.00,30.28,5.81,0.80,1.96,0.00,3.05,1.79,0.00,0.61,3.28,0.00,0.00,0.00,17.29,,,,,,,,,,,,,,,,,,,,,,,,"5,205.16",,,,,,,,,,
New Caledonia,WPR,"250,000",,A,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
New Zealand,WPR,"4,350,700",,A,910.06,839.87,70.19,97.14,97,97,"1,348",,42.18%,"1,348",,42.18%,,,26.96%,"13,855",,"5,843.89",,2.61,0.02,1.07,0.00,1.18,1.09,0.15,0.03,1.64,0.49,0.00,0.00,8.27,,,,,,,,,,,,,,,,,,,,,,,,910.06,,,,,,,,,,
Nicaragua,AMR,"5,737,723",Latin America and the Caribbean,B,"4,338.15","3,746.74",591.41,71.00,71,97,"1,286","1,100",100.00%,"1,222",800,100.00%,64,300,21.33%,"6,800",465,"6,800.00",99.14,199.26,4.86,160.09,0.26,9.63,138.45,14.06,21.58,31.48,39.01,21.93,0.15,640.76,,,,,,,,,,,,,,,,,,,,,,,,"4,338.15",,,,,,,,,,
Niger,AFR,"16,425,578",Sub-Saharan Africa,A,"181,019.31","131,906.81","49,112.50",72.00,71,80,"7,812","27,000",28.93%,"7,477","21,600",34.62%,335,"5,400",6.20%,"41,000","12,814","14,192.45",794.95,"3,280.90",27.39,"1,341.66",0.00,"1,481.75","1,377.71",190.22,37.92,"2,051.43",620.32,0.00,0.00,"10,409.31",,,,,,,,,,,,,,,,,,,,,,,,"181,019.31",,,,,,,,,,
Nigeria,AFR,"158,578,261",Sub-Saharan Africa,A,"9,011,591.94","6,083,396.94","2,928,195.00",73.00,97,97,"359,181","1,400,000",25.66%,"338,780","1,115,000",30.38%,"20,401","285,000",7.16%,"3,000,000","420,000","911,515.70","30,064.63","132,055.87","1,794.44","53,604.36",0.00,"59,917.05","55,113.30","7,418.62","2,034.16","82,057.26","24,158.63",0.00,0.00,"418,153.71",,,,,,,,,,,,,,,,,,,,,,,,"9,011,591.94",,,,,,,,,,
Niue,WPR,"1,496",Oceania,A,0.00,,,97.14,97,97,0,,42.18%,0,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Northern Mariana Islands,WPR,"54,424",,A,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Norway,EUR,"4,889,252",Europe and Central Asia,A,"1,232.36","1,166.58",65.78,97.14,97,97,,,0.00%,,,0.00%,,,100.00%,"6,642",9,0.00,8.91,0.44,0.06,0.15,0.00,0.23,0.13,0.00,0.05,0.25,0.00,0.00,0.00,1.30,,,,,,,,,,,,,,,,,,,,,,,,"1,232.36",,,,,,,,,,
Oman,EMR,"3,041,460",Middle East and North Africa,A,991.88,884.25,107.63,74.00,97,97,469,"1,100",42.64%,460,"1,000",46.00%,9,100,9.00%,"3,261",172,"1,499.99",15.45,26.69,0.09,11.01,0.00,12.01,11.21,1.58,0.21,16.83,5.16,0.00,0.00,84.79,,,,,,,,,,,,,,,,,,,,,,,,991.88,,,,,,,,,,
Pakistan,EMR,"170,560,182","East, South and South-East Asia",A,"202,141.18","182,025.21","20,115.97",97.14,97,97,"1,892","22,000",8.60%,"1,792","19,800",9.05%,100,"2,200",4.55%,"58,000","15,614","5,249.29",709.73,115.30,0.84,47.04,0.00,51.85,49.31,6.97,1.27,71.57,22.55,0.00,0.00,366.70,,,,,,,,,,,,,,,,,,,,,,,,"202,141.18",,,,,,,,,,
Palau,WPR,"20,470",Oceania,A,0.00,,,97.14,97,97,3,,42.18%,3,,42.18%,0,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Panama,AMR,"3,643,222",Latin America and the Caribbean,B,"43,933.63","38,397.74","5,535.89",97.14,97,97,"4,888","13,000",37.60%,"4,638","11,100",41.78%,250,"1,900",13.16%,"16,000",295,"6,685.41",38.83,78.61,2.04,62.34,0.15,4.04,53.11,5.81,9.15,13.11,16.14,9.09,0.09,253.69,,,,,,,,,,,,,,,,,,,,,,,,"43,933.63",,,,,,,,,,
Papua New Guinea,WPR,"7,108,239",Oceania,A,"88,385.90","66,556.90","21,829.00",78.00,97,97,"7,555","14,000",53.96%,"7,129","11,300",63.09%,426,"2,700",15.78%,"23,000","3,200","14,510.35",504.89,"2,510.37",24.27,"1,029.40",0.00,"1,139.67","1,030.84",138.29,30.82,"1,583.37",455.31,0.00,0.00,"7,942.34",,,,,,,,,,,,,,,,,,,,,,,,"88,385.90",,,,,,,,,,
Paraguay,AMR,"6,209,877",Latin America and the Caribbean,B,"24,682.45","22,832.11","1,850.35",81.00,97,97,"2,962","4,500",65.82%,"2,785","4,200",66.31%,177,300,59.00%,"10,000","6,779","6,630.95","3,999.43",522.90,12.81,420.85,1.48,25.41,353.84,36.75,61.95,87.02,102.06,57.45,0.88,"1,683.40",,,,,,,,,,,,,,,,,,,,,,,,"24,682.45",,,,,,,,,,
Peru,AMR,"29,373,646",Latin America and the Caribbean,B,"130,900.63","118,106.27","12,794.36",88.00,88,92,,"26,000",0.00%,,"24,150",0.00%,517,"1,850",27.95%,"71,000","32,064",0.00,"8,960.66",71.92,0.00,74.97,3.05,0.00,33.38,0.00,20.65,19.13,0.00,0.00,1.81,224.92,,,,,,,,,,,,,,,,,,,,,,,,"130,900.63",,,,,,,,,,
Philippines,WPR,"93,726,624","East, South and South-East Asia",A,"19,334.20","16,826.50","2,507.70",92.00,97,97,"1,274","2,500",50.96%,"1,256","2,150",58.42%,18,350,5.14%,"12,000","8,622","7,010.23",443.40,200.80,0.37,83.12,0.00,90.41,83.79,11.76,1.33,127.39,38.66,0.00,0.00,637.64,,,,,,,,,,,,,,,,,,,,,,,,"19,334.20",,,,,,,,,,
Poland,EUR,"38,042,794",Europe and Central Asia,A,"12,075.66","12,063.67",11.99,97.14,97,97,"4,897","14,000",34.98%,"4,767","13,900",34.29%,130,100,100.00%,"3,729,951","5,004","1,279,185.52","5,003.59",28.80,0.02,11.89,0.00,12.91,12.25,1.76,0.17,18.14,5.74,0.00,0.00,91.69,,,,,,,,,,,,,,,,,,,,,,,,"12,075.66",,,,,,,,,,
Portugal,EUR,"10,573,100",Europe and Central Asia,A,"42,759.25","42,359.98",399.27,97.14,97,97,,,0.00%,,,0.00%,,,100.00%,"1,036,652","1,391",0.00,"1,390.63",2.66,0.37,0.89,0.00,1.39,0.82,0.00,0.28,1.50,0.00,0.00,0.00,7.91,,,,,,,,,,,,,,,,,,,,,,,,"42,759.25",,,,,,,,,,
Puerto Rico,AMR,"3,721,525",,B,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Qatar,EMR,"1,779,676",,A,952.15,911.03,41.12,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,2.77,0.01,1.14,0.00,1.25,1.17,0.16,0.02,1.74,0.54,0.00,0.00,8.80,,,,,,,,,,,,,,,,,,,,,,,,952.15,,,,,,,,,,
Republic of Korea,WPR,"49,554,112",,A,"21,670.53","21,649.72",20.81,92.00,92,97,,,42.18%,,,42.18%,,,26.96%,"25,519","1,456","10,763.42",392.56,179.72,0.06,74.34,0.00,80.62,76.08,10.89,1.02,113.51,35.59,0.00,0.00,571.83,,,,,,,,,,,,,,,,,,,,,,,,"21,670.53",,,,,,,,,,
Republic of Moldova,EUR,"3,562,045",Europe and Central Asia,A,"30,637.56","29,997.93",639.63,81.00,80,97,"1,237","4,900",25.24%,"1,196","4,750",25.18%,41,150,27.33%,"18,000",246,"4,532.21",67.12,350.37,1.14,144.00,0.00,157.26,149.31,21.31,2.77,219.43,69.28,0.00,0.00,"1,114.87",,,,,,,,,,,,,,,,,,,,,,,,"30,637.56",,,,,,,,,,
Romania,EUR,"20,246,871",Europe and Central Asia,A,"32,849.87","32,012.85",837.02,97.14,97,97,"7,276","11,000",66.15%,"7,091","10,500",67.53%,185,500,37.00%,"27,506",37,"18,576.04",13.65,160.57,0.32,66.56,0.00,72.41,66.51,9.27,1.07,102.22,30.55,0.00,0.00,509.47,,,,,,,,,,,,,,,,,,,,,,,,"32,849.87",,,,,,,,,,
Russia,EUR,"142,849,449",Europe and Central Asia,A,"2,371,549.56","2,354,081.91","17,467.65",97.14,97,97,"79,430","325,000",24.44%,"79,430","318,400",24.95%,,"6,600",0.00%,"785,725","9,848","196,011.79",0.00,"4,016.95",1.13,"1,657.17",0.00,"1,797.37","1,721.03",249.38,23.17,"2,522.14",810.66,0.00,0.00,"12,799.01",,,,,,,,,,,,,,,,,,,,,,,,"2,371,549.56",,,,,,,,,,
Rwanda,AFR,"10,246,842",Sub-Saharan Africa,A,"286,721.59","185,760.29","100,961.30",93.00,97,97,"91,984","100,000",91.98%,"84,443","82,500",100.00%,"7,541","17,500",43.09%,"170,000","33,000","170,000.00","14,220.17","4,193.98",96.86,"1,698.78",0.00,"1,940.07","1,637.30",196.23,91.15,"2,646.84",654.49,0.00,0.00,"13,155.71",,,,,,,,,,,,,,,,,,,,,,,,"286,721.59",,,,,,,,,,
Saint Kitts and Nevis,AMR,"51,445",Latin America and the Caribbean,B,0.00,,,97.14,97,97,,,100.00%,,,100.00%,,,100.00%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Saint Lucia,AMR,"172,580",Latin America and the Caribbean,B,926.53,730.49,196.05,77.00,97,97,,,100.00%,,,100.00%,3,,100.00%,,,,,38.07,0.75,32.29,0.32,1.49,24.86,2.17,5.37,6.76,6.03,3.39,0.19,121.70,,,,,,,,,,,,,,,,,,,,,,,,926.53,,,,,,,,,,
Saint Vincent and the Grenadines,AMR,"109,315",Latin America and the Caribbean,B,"1,263.82","1,085.37",178.44,70.00,71,97,,,100.00%,,,100.00%,3,,100.00%,,,,,67.62,1.46,56.19,0.38,2.89,45.26,4.21,8.67,11.49,11.69,6.57,0.23,216.66,,,,,,,,,,,,,,,,,,,,,,,,"1,263.82",,,,,,,,,,
Samoa,WPR,"186,205",Oceania,A,0.00,,,97.14,97,97,13,,42.18%,9,,42.18%,4,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
San Marino,EUR,"31,110",Europe and Central Asia,A,0.00,,,97.14,97,97,,,0.00%,,,0.00%,,,100.00%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Sao Tome and Principe,AFR,"174,776",Sub-Saharan Africa,A,"2,539.09","2,142.51",396.58,96.00,96,97,196,"1,000",19.60%,189,900,21.00%,7,100,7.00%,"1,200",136,252.00,9.54,4.51,0.04,1.84,0.00,2.03,1.91,0.27,0.05,2.81,0.87,0.00,0.00,14.31,,,,,,,,,,,,,,,,,,,,,,,,"2,539.09",,,,,,,,,,
Saudi Arabia,EMR,"27,425,676",Middle East and North Africa,A,"9,142.05","7,645.89","1,496.16",97.14,97,97,,,0.00%,,,0.00%,,,0.00%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,"9,142.05",,,,,,,,,,
Senegal,AFR,"12,916,229",Sub-Saharan Africa,A,"121,913.56","91,790.06","30,123.50",74.00,74,75,,"25,000",0.00%,,"21,300",0.00%,794,"3,700",21.46%,"37,000","10,076",0.00,"2,162.32",352.38,52.57,117.83,0.00,181.99,111.94,0.00,40.13,192.21,0.00,0.00,0.00,"1,049.05",,,,,,,,,,,,,,,,,,,,,,,,"121,913.56",,,,,,,,,,
Serbia,EUR,"7,291,436",Europe and Central Asia,A,"17,720.16","16,811.98",908.18,97.14,97,97,915,"2,700",33.89%,904,"2,550",35.45%,11,150,7.33%,"9,906",13,"3,511.71",0.97,41.85,0.07,17.26,0.00,18.78,17.76,2.54,0.28,26.34,8.27,0.00,0.00,133.15,,,,,,,,,,,,,,,,,,,,,,,,"17,720.16",,,,,,,,,,
Seychelles,AFR,"89,770",Sub-Saharan Africa,A,448.11,410.94,37.17,81.00,81,97,156,,50.24%,150,,50.24%,6,,22.54%,,,,,10.11,0.05,4.16,0.00,4.56,4.22,0.59,0.09,6.38,1.92,0.00,0.00,32.08,,,,,,,,,,,,,,,,,,,,,,,,448.11,,,,,,,,,,
Sierra Leone,AFR,"6,458,720",Sub-Saharan Africa,A,"131,187.27","112,116.94","19,070.33",83.00,83,97,"5,552","18,000",30.84%,"4,877","15,550",31.36%,675,"2,450",27.55%,"53,000","5,800","16,622.57","1,597.96","1,633.05",28.40,659.59,0.00,744.41,675.94,88.88,29.61,"1,012.05",289.53,0.00,0.00,"5,161.47",,,,,,,,,,,,,,,,,,,,,,,,"131,187.27",,,,,,,,,,
Singapore,WPR,"5,076,732","East, South and South-East Asia",A,"3,081.39","2,227.45",853.94,97.00,97,97,,,25.10%,,,25.10%,,,76.11%,,457,,348.10,8.40,0.62,3.13,0.00,4.09,3.08,0.25,0.50,4.97,0.81,0.00,0.00,25.85,,,,,,,,,,,,,,,,,,,,,,,,"3,081.39",,,,,,,,,,
Sint Maarten (Dutch part),AMR,"35,474",,B,0.00,,,97.14,97,97,,,42.18%,,,42.18%,,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Slovakia,EUR,"5,391,428",Europe and Central Asia,A,373.65,373.15,0.50,93.00,93,97,118,200,59.00%,118,100,100.00%,0,100,0.00%,"528,609",709,"528,609.04",0.00,7.11,0.00,2.97,0.00,3.21,2.87,0.39,0.04,4.59,1.31,0.00,0.00,22.50,,,,,,,,,,,,,,,,,,,,,,,,373.65,,,,,,,,,,
Slovenia,EUR,"2,048,583",Europe and Central Asia,A,546.84,529.85,16.99,97.14,97,97,,,0.00%,,,0.00%,,,100.00%,"200,856",269,0.00,269.44,0.11,0.02,0.04,0.00,0.06,0.03,0.00,0.01,0.06,0.00,0.00,0.00,0.34,,,,,,,,,,,,,,,,,,,,,,,,546.84,,,,,,,,,,
Solomon Islands,WPR,"527,790",Oceania,A,0.00,,,97.14,97,97,7,,42.18%,7,,42.18%,0,,26.96%,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,
Somalia,EMR,"12,053,223",Sub-Saharan Africa,A,"265,788.34","215,359.79","50,428.55",84.00,97,97,878,"25,000",3.51%,844,"18,700",4.51%,34,"6,300",0.54%,"25,000",681,"1,128.34",3.67,369.25,1.46,151.18,0.00,165.37,159.31,22.99,3.18,229.55,74.25,0.00,0.00,"1,176.53",,,,,,,,,,,,,,,,,,,,,,,,"265,788.34",,,,,,,,,,
South Africa,AFR,"50,979,432",Sub-Saharan Africa,A,"11,915,616.10","10,676,965.10","1,238,651.00",97.14,97,97,"1,389,865","2,500,000",55.59%,"1,281,183","2,195,000",58.37%,"108,682","305,000",35.63%,"540,000","440,000","315,188.53","156,787.15","47,720.86",408.76,"19,579.51",0.00,"21,636.35","19,687.82","2,665.48",548.73,"30,088.32","8,761.73",0.00,0.00,"151,097.56",,,,,,,,,,,,,,,,,,,,,,,,"11,915,616.10",,,,,,,,,,
South Sudan,AFR,"10,067,192",Sub-Saharan Africa,A,"551,177.50","472,932.95","78,244.55",97.14,97,97,,"15,570",0.00%,,"15,570",0.00%,,,22.54%,,,,,105.88,15.78,35.41,0.00,54.69,33.62,0.00,12.05,57.78,0.00,0.00,0.00,315.21,,,,,,,,,,,,,,,,,,,,,,,,"551,177.50",,,,,,,,,,
Spain,EUR,"46,576,897",,A,"56,242.71","55,541.29",701.42,97.14,97,97,"85,700",,42.18%,"85,700",,42.18%,,,26.96%,"63,277",85,"26,688.97",22.89,165.89,0.21,68.53,0.00,74.48,70.11,9.98,1.05,104.69,32.64,0.00,0.00,527.59,,,,,,,,,,,,,,,,,,,,,,,,"56,242.71",,,,,,,,,,
Sri Lanka,SEA,"20,119,000","East, South and South-East Asia",A,"9,506.09","8,872.66",633.44,78.00,79,67,256,"1,000",25.60%,242,900,26.89%,14,100,14.00%,"2,700","1,872",726.00,262.04,129.97,0.64,53.32,0.00,58.45,55.17,7.80,1.19,81.32,25.36,0.00,0.00,413.21,,,,,,,,,,,,,,,,,,,,,,,,"9,506.09",,,,,,,,,,
Sudan,EMR,"34,385,963",,A,"886,973.37","701,836.37","185,137.00",62.00,61,76,"4,345","93,000",4.67%,"3,972","76,600",5.19%,373,"16,400",2.27%,"36,866","1,941","1,911.66",44.16,"3,535.41",50.63,"1,428.77",0.00,"1,600.03","1,496.90",204.47,57.06,"2,178.32",660.45,0.00,0.00,"11,212.06",,,,,,,,,,,,,,,,,,,,,,,,"886,973.37",,,,,,,,,,
Suriname,AMR,"526,103",Latin America and the Caribbean,A,"14,823.65","14,433.16",390.49,66.00,65,78,"1,106","2,500",44.24%,"1,029","2,150",47.86%,77,350,22.00%,"3,600",43,"1,722.98",9.37,589.09,1.07,243.43,0.00,264.84,247.73,35.04,3.94,372.32,114.79,0.00,0.00,"1,872.26",,,,,,,,,,,,,,,,,,,,,,,,"14,823.65",,,,,,,,,,
Swaziland,AFR,"1,202,843",Sub-Saharan Africa,A,"361,429.70","322,203.53","39,226.17",87.00,87,88,"59,802","83,000",72.05%,"54,084","72,350",74.75%,"5,718","10,650",53.69%,"180,000","23,000","134,555.91","12,348.73","8,735.53",88.73,"3,585.93",0.00,"3,977.36","3,548.78",469.92,109.24,"5,533.92","1,553.43",0.00,0.00,"27,602.85",,,,,,,,,,,,,,,,,,,,,,,,"361,429.70",,,,,,,,,,
Sweden,EUR,"9,378,126",Europe and Central Asia,A,"1,943.24","1,779.43",163.81,97.00,97,97,,,0.00%,,,0.00%,,,100.00%,"919,490","1,233",0.00,"1,233.46",1.14,0.16,0.39,0.00,0.60,0.35,0.00,0.12,0.65,0.00,0.00,0.00,3.40,,,,,,,,,,,,,,,,,,,,,,,,"1,943.24",,,,,,,,,,
